Agency,SKU,YearMonth,Price,Sales,Promotions
Agency_47,SKU_02,201508,1392.8125,1392.8125,0
Agency_47,SKU_02,201507,1394.90625,1382.125,12.78125
Agency_47,SKU_02,201510,1422.625,1422.625,0
Agency_47,SKU_02,201512,1435.4125,1421.1875,14.225
Agency_47,SKU_02,201608,1499.3125,1379.375,119.9375
Agency_47,SKU_02,201605,1501.4375,1426.90625,74.53125
Agency_47,SKU_02,201604,1509.75,1392.138889,117.611111
Agency_47,SKU_02,201610,1584.375,1365.6875,218.6875
Agency_47,SKU_02,201609,1584.625,1273.5,311.125
Agency_47,SKU_02,201703,1639.75,1333.125,306.625
Agency_47,SKU_02,201704,1640.817708,1217.010416,423.807292
Agency_47,SKU_02,201702,1642.118055,1335.493056,306.624999
Agency_47,SKU_02,201701,1648.28125,1341.65625,306.625
Agency_47,SKU_02,201706,1682.375,1371.78125,310.59375
Agency_47,SKU_02,201707,1682.375,1310.416667,371.958333
Agency_47,SKU_02,201705,1683.976562,1375.679687,308.296875
Agency_47,SKU_02,201709,1685.578125,1370.390625,315.1875
Agency_47,SKU_02,201710,1686.645833,1193.802083,492.84375
Agency_47,SKU_02,201711,1686.645833,1336.78125,349.864583
Agency_47,SKU_02,201708,1688.78125,1373.59375,315.1875
Agency_47,SKU_02,201712,1719.875,1404.6875,315.1875
Agency_48,SKU_02,201301,1212.326419,1199.161654,13.164765
Agency_48,SKU_02,201302,1215.655395,1202.284925,13.37047
Agency_48,SKU_02,201406,1228.385373,1195.894006,32.491367
Agency_48,SKU_02,201303,1233.272628,1218.921884,14.350744
Agency_48,SKU_02,201405,1243.200553,1212.748796,30.451757
Agency_48,SKU_02,201306,1262.645231,1223.737688,38.907543
Agency_48,SKU_02,201304,1264.211779,1248.597114,15.614665
Agency_48,SKU_02,201504,1267.129771,1241.067839,26.061932
Agency_48,SKU_02,201505,1268.258982,1220.829709,47.429273
Agency_48,SKU_02,201305,1269.268162,1165.770712,103.49745
Agency_48,SKU_02,201503,1269.315104,1237.18073,32.134374
Agency_48,SKU_02,201307,1273.117734,1254.664636,18.453098
Agency_48,SKU_02,201308,1280.187797,1259.049141,21.138656
Agency_48,SKU_02,201410,1283.322488,1253.978865,29.343623
Agency_48,SKU_02,201401,1284.773423,1190.181196,94.592227
Agency_48,SKU_02,201403,1285.21542,1137.127917,148.087503
Agency_48,SKU_02,201402,1286.785894,1127.170061,159.615833
Agency_48,SKU_02,201311,1288.515064,1223.080168,65.434896
Agency_48,SKU_02,201310,1289.495393,1268.016161,21.479232
Agency_48,SKU_02,201404,1290.23918,1147.389195,142.849985
Agency_48,SKU_02,201409,1292.621224,1256.822719,35.798505
Agency_48,SKU_02,201312,1293.717597,1207.307674,86.409923
Agency_48,SKU_02,201309,1294.306178,1223.4954,70.810778
Agency_48,SKU_02,201606,1296.220023,1262.851208,33.368815
Agency_48,SKU_02,201411,1296.326767,1259.176192,37.150575
Agency_48,SKU_02,201508,1297.8301,1274.454113,23.375987
Agency_48,SKU_02,201407,1301.544096,1260.514516,41.02958
Agency_48,SKU_02,201506,1304.7575,1287.806389,16.951111
Agency_48,SKU_02,201507,1307.580468,1294.464303,13.116165
Agency_48,SKU_02,201408,1308.589256,1276.19092,32.398336
Agency_48,SKU_02,201603,1311.10043,1280.697665,30.402765
Agency_48,SKU_02,201502,1324.986897,1290.138172,34.848725
Agency_48,SKU_02,201509,1327.333844,1298.272423,29.061421
Agency_48,SKU_02,201605,1340.849881,1302.648833,38.201048
Agency_48,SKU_02,201510,1347.39084,1310.254286,37.136554
Agency_48,SKU_02,201601,1348.784632,1304.589074,44.195558
Agency_48,SKU_02,201604,1349.611977,1318.105112,31.506865
Agency_48,SKU_02,201412,1352.071085,1307.66137,44.409715
Agency_48,SKU_02,201501,1354.531017,1314.844119,39.686898
Agency_48,SKU_02,201602,1355.148254,1314.730116,40.418138
Agency_48,SKU_02,201511,1363.223305,1321.357777,41.865528
Agency_48,SKU_02,201607,1372.982753,1341.241998,31.740755
Agency_48,SKU_02,201512,1393.366727,1343.491601,49.875126
Agency_48,SKU_02,201608,1415.232218,1369.625611,45.606607
Agency_48,SKU_02,201609,1577.363754,1304.279891,273.083863
Agency_48,SKU_02,201611,1597.546187,1283.765541,313.780646
Agency_48,SKU_02,201610,1600.860252,1286.4928,314.367452
Agency_48,SKU_02,201612,1601.416445,1300.297622,301.118823
Agency_48,SKU_02,201701,1617.512208,1334.624194,282.888014
Agency_48,SKU_02,201702,1620.303007,1335.928538,284.374469
Agency_48,SKU_02,201703,1626.251243,1344.673262,281.577981
Agency_48,SKU_02,201704,1627.747729,1235.438855,392.308874
Agency_48,SKU_02,201705,1659.378643,1373.731319,285.647324
Agency_48,SKU_02,201709,1668.190371,1267.980844,400.209527
Agency_48,SKU_02,201710,1668.587144,1252.792006,415.795138
Agency_48,SKU_02,201708,1669.134641,1363.290824,305.843817
Agency_48,SKU_02,201706,1670.584118,1375.848169,294.735949
Agency_48,SKU_02,201711,1673.252996,1325.442663,347.810333
Agency_48,SKU_02,201707,1674.715567,1350.960699,323.754868
Agency_48,SKU_02,201712,1705.363127,1394.824787,310.53834
Agency_49,SKU_02,201301,1225.822624,1217.640495,8.182129
Agency_49,SKU_02,201302,1225.864995,1220.265482,5.599513
Agency_49,SKU_02,201303,1247.247644,1241.931446,5.316198
Agency_49,SKU_02,201304,1268.792639,1263.680632,5.112007
Agency_49,SKU_02,201305,1273.596419,1171.600286,101.996133
Agency_49,SKU_02,201306,1275.439628,1246.351838,29.08779
Agency_49,SKU_02,201307,1277.606423,1271.667077,5.939346
Agency_49,SKU_02,201308,1288.639383,1275.925996,12.713387
Agency_49,SKU_02,201401,1295.323451,1202.685258,92.638193
Agency_49,SKU_02,201403,1296.574835,1174.268975,122.30586
Agency_49,SKU_02,201402,1296.678189,1170.254175,126.424014
Agency_49,SKU_02,201311,1297.790602,1237.285764,60.504838
Agency_49,SKU_02,201310,1297.815403,1285.967013,11.84839
Agency_49,SKU_02,201309,1297.943492,1243.762016,54.181476
Agency_49,SKU_02,201404,1298.117876,1200.235953,97.881923
Agency_49,SKU_02,201312,1298.638299,1209.238694,89.399605
Agency_49,SKU_02,201406,1351.249322,1322.227884,29.021438
Agency_49,SKU_02,201405,1356.443376,1324.233235,32.210141
Agency_49,SKU_02,201503,1357.088441,1335.466328,21.622113
Agency_49,SKU_02,201505,1363.09175,1349.316935,13.774815
Agency_49,SKU_02,201407,1363.262475,1318.101508,45.160967
Agency_49,SKU_02,201408,1364.787607,1351.90438,12.883227
Agency_49,SKU_02,201502,1365.863415,1349.649127,16.214288
Agency_49,SKU_02,201504,1366.006566,1353.448455,12.558111
Agency_49,SKU_02,201410,1366.257799,1357.758095,8.499704
Agency_49,SKU_02,201409,1366.856325,1354.772977,12.083348
Agency_49,SKU_02,201411,1367.878118,1357.382305,10.495813
Agency_49,SKU_02,201501,1371.136974,1359.286124,11.85085
Agency_49,SKU_02,201412,1371.782904,1359.546997,12.235907
Agency_49,SKU_02,201506,1385.39587,1370.934655,14.461215
Agency_49,SKU_02,201507,1390.71749,1376.766466,13.951024
Agency_49,SKU_02,201508,1392.538751,1379.523127,13.015624
Agency_49,SKU_02,201509,1396.053499,1378.463877,17.589622
Agency_49,SKU_02,201606,1439.82133,1328.920245,110.901085
Agency_49,SKU_02,201511,1440.647125,1418.614977,22.032148
Agency_49,SKU_02,201510,1442.595526,1420.937696,21.65783
Agency_49,SKU_02,201603,1445.229399,1431.674526,13.554873
Agency_49,SKU_02,201605,1446.441492,1254.181073,192.260419
Agency_49,SKU_02,201512,1456.746731,1429.995146,26.751585
Agency_49,SKU_02,201601,1461.991394,1433.970467,28.020927
Agency_49,SKU_02,201602,1464.179207,1437.147424,27.031783
Agency_49,SKU_02,201607,1465.2807,1295.802877,169.477823
Agency_49,SKU_02,201604,1468.488854,1450.994325,17.494529
Agency_49,SKU_02,201608,1474.368787,1271.720227,202.64856
Agency_49,SKU_02,201609,1608.859613,1294.015121,314.844492
Agency_49,SKU_02,201611,1616.872202,1273.29181,343.580392
Agency_49,SKU_02,201610,1617.158981,1280.71633,336.442651
Agency_49,SKU_02,201612,1619.846156,1286.524443,333.321713
Agency_49,SKU_02,201701,1634.736588,1326.37343,308.363158
Agency_49,SKU_02,201702,1636.650445,1329.199455,307.45099
Agency_49,SKU_02,201704,1638.70648,1227.961084,410.745396
Agency_49,SKU_02,201703,1640.244123,1328.264832,311.979291
Agency_49,SKU_02,201708,1670.478879,1348.2808,322.198079
Agency_49,SKU_02,201705,1671.361188,1366.704204,304.656984
Agency_49,SKU_02,201707,1673.353419,1341.355035,331.998384
Agency_49,SKU_02,201709,1674.625688,1247.059016,427.566672
Agency_49,SKU_02,201706,1677.050468,1372.156415,304.894053
Agency_49,SKU_02,201711,1677.523684,1318.524117,358.999567
Agency_49,SKU_02,201710,1678.971583,1230.096507,448.875076
Agency_49,SKU_02,201712,1711.416686,1388.468664,322.948022
Agency_50,SKU_02,201301,1225.171481,1125.231213,99.940268
Agency_50,SKU_02,201302,1225.60558,1167.553024,58.052556
Agency_50,SKU_02,201303,1243.08464,1189.53189,53.55275
Agency_50,SKU_02,201304,1268.131625,1219.971533,48.160092
Agency_50,SKU_02,201305,1272.952732,1160.570593,112.382139
Agency_50,SKU_02,201306,1273.841988,1194.51851,79.323478
Agency_50,SKU_02,201307,1277.082131,1222.682682,54.399449
Agency_50,SKU_02,201308,1288.338238,1247.031142,41.307096
Agency_50,SKU_02,201404,1296.92498,1099.270175,197.654805
Agency_50,SKU_02,201403,1297.068261,1110.41762,186.650641
Agency_50,SKU_02,201401,1297.078713,1101.637251,195.441462
Agency_50,SKU_02,201311,1297.289734,1191.462488,105.827246
Agency_50,SKU_02,201402,1297.751818,1115.65848,182.093338
Agency_50,SKU_02,201310,1298.211633,1237.062128,61.149505
Agency_50,SKU_02,201309,1298.490557,1204.321975,94.168582
Agency_50,SKU_02,201312,1299.025346,1166.747087,132.278259
Agency_50,SKU_02,201405,1336.035845,1077.985611,258.050234
Agency_50,SKU_02,201406,1342.132978,946.7048808,395.4280972
Agency_50,SKU_02,201504,1362.821132,1127.969062,234.85207
Agency_50,SKU_02,201505,1362.911468,1114.530957,248.380511
Agency_50,SKU_02,201503,1363.010723,1133.753756,229.256967
Agency_50,SKU_02,201410,1363.059159,1221.921677,141.137482
Agency_50,SKU_02,201407,1364.206869,1206.009073,158.197796
Agency_50,SKU_02,201411,1365.149504,1198.676544,166.47296
Agency_50,SKU_02,201409,1365.913094,1233.149778,132.763316
Agency_50,SKU_02,201408,1366.457077,1237.795637,128.66144
Agency_50,SKU_02,201502,1370.727135,1216.057153,154.669982
Agency_50,SKU_02,201501,1373.797436,1259.829027,113.968409
Agency_50,SKU_02,201412,1375.276512,1274.310144,100.966368
Agency_50,SKU_02,201509,1382.497711,1159.570787,222.926924
Agency_50,SKU_02,201508,1387.499537,1183.287758,204.211779
Agency_50,SKU_02,201507,1388.221246,1151.2084,237.012846
Agency_50,SKU_02,201506,1389.671211,1147.507636,242.163575
Agency_50,SKU_02,201511,1419.996072,1136.745315,283.250757
Agency_50,SKU_02,201602,1423.991317,1099.455936,324.535381
Agency_50,SKU_02,201512,1429.321882,1176.522886,252.798996
Agency_50,SKU_02,201510,1431.328301,1200.310638,231.017663
Agency_50,SKU_02,201603,1432.969943,1175.528993,257.44095
Agency_50,SKU_02,201608,1439.379258,1226.890905,212.488353
Agency_50,SKU_02,201601,1441.139324,1052.406653,388.732671
Agency_50,SKU_02,201606,1451.530035,1187.814197,263.715838
Agency_50,SKU_02,201605,1456.458809,1205.364835,251.093974
Agency_50,SKU_02,201607,1459.258342,1203.69922,255.559122
Agency_50,SKU_02,201604,1478.021765,1168.088215,309.93355
Agency_50,SKU_02,201609,1608.083076,1280.857916,327.22516
Agency_50,SKU_02,201611,1613.298734,1260.320304,352.97843
Agency_50,SKU_02,201610,1618.336755,1278.498439,339.838316
Agency_50,SKU_02,201612,1623.165888,1283.712897,339.452991
Agency_50,SKU_02,201702,1635.717135,1310.312337,325.404798
Agency_50,SKU_02,201701,1636.416881,1318.506835,317.910046
Agency_50,SKU_02,201703,1636.74722,1314.712891,322.034329
Agency_50,SKU_02,201704,1637.132395,1208.16303,428.969365
Agency_50,SKU_02,201706,1661.898551,1373.486211,288.41234
Agency_50,SKU_02,201708,1662.47006,1339.47827,322.99179
Agency_50,SKU_02,201705,1665.529406,1373.446971,292.082435
Agency_50,SKU_02,201707,1668.686486,1339.478661,329.207825
Agency_50,SKU_02,201711,1673.557976,1324.867197,348.690779
Agency_50,SKU_02,201709,1677.784385,1230.883313,446.901072
Agency_50,SKU_02,201710,1678.855689,1211.370431,467.485258
Agency_50,SKU_02,201712,1705.958404,1371.071978,334.886426
Agency_51,SKU_02,201301,1218.473539,1127.936534,90.537005
Agency_51,SKU_02,201302,1220.543267,1143.775265,76.768002
Agency_51,SKU_02,201303,1238.897426,1162.528153,76.369273
Agency_51,SKU_02,201304,1263.383795,1183.349108,80.034687
Agency_51,SKU_02,201306,1263.986182,1148.27067,115.715512
Agency_51,SKU_02,201305,1269.216757,1122.338648,146.878109
Agency_51,SKU_02,201307,1274.47643,1181.893777,92.582653
Agency_51,SKU_02,201308,1280.883568,1185.602117,95.281451
Agency_51,SKU_02,201403,1290.03682,1135.48786,154.54896
Agency_51,SKU_02,201402,1290.20226,1128.735698,161.466562
Agency_51,SKU_02,201311,1290.775399,1167.346068,123.429331
Agency_51,SKU_02,201401,1290.970139,1146.5265,144.443639
Agency_51,SKU_02,201310,1293.013409,1193.525359,99.48805
Agency_51,SKU_02,201404,1293.285434,1137.945971,155.339463
Agency_51,SKU_02,201309,1294.645343,1165.206542,129.438801
Agency_51,SKU_02,201312,1296.718745,1168.782548,127.936197
Agency_51,SKU_02,201408,1343.659207,1178.760974,164.898233
Agency_51,SKU_02,201409,1343.890562,1180.948908,162.941654
Agency_51,SKU_02,201407,1343.994837,1191.61401,152.380827
Agency_51,SKU_02,201406,1344.05653,1172.353991,171.702539
Agency_51,SKU_02,201410,1344.428697,1175.134525,169.294172
Agency_51,SKU_02,201504,1345.697574,1154.516424,191.18115
Agency_51,SKU_02,201503,1345.800312,1163.490559,182.309753
Agency_51,SKU_02,201505,1346.653601,1138.330501,208.3231
Agency_51,SKU_02,201411,1348.78441,1173.001964,175.782446
Agency_51,SKU_02,201502,1352.848638,1215.110421,137.738217
Agency_51,SKU_02,201405,1358.246589,1255.576358,102.670231
Agency_51,SKU_02,201412,1359.386854,1255.55438,103.832474
Agency_51,SKU_02,201501,1361.241644,1257.932892,103.308752
Agency_51,SKU_02,201506,1374.605891,1185.014839,189.591052
Agency_51,SKU_02,201507,1376.415161,1180.081986,196.333175
Agency_51,SKU_02,201508,1376.521335,1207.568349,168.952986
Agency_51,SKU_02,201509,1377.813472,1197.591467,180.222005
Agency_51,SKU_02,201511,1426.238708,1247.7811,178.457608
Agency_51,SKU_02,201510,1429.247457,1255.860486,173.386971
Agency_51,SKU_02,201602,1435.537917,1220.508335,215.029582
Agency_51,SKU_02,201603,1437.137666,1222.630409,214.507257
Agency_51,SKU_02,201512,1439.858313,1248.790949,191.067364
Agency_51,SKU_02,201601,1443.657308,1260.836077,182.821231
Agency_51,SKU_02,201604,1481.519348,1257.289678,224.22967
Agency_51,SKU_02,201605,1486.867854,1264.757272,222.110582
Agency_51,SKU_02,201606,1489.115392,1273.473866,215.641526
Agency_51,SKU_02,201607,1500.780168,1278.304931,222.475237
Agency_51,SKU_02,201608,1505.568684,1291.266871,214.301813
Agency_51,SKU_02,201611,1599.980938,1294.245162,305.735776
Agency_51,SKU_02,201609,1602.124121,1335.31299,266.811131
Agency_51,SKU_02,201610,1609.637081,1315.200182,294.436899
Agency_51,SKU_02,201612,1619.016771,1331.877793,287.138978
Agency_51,SKU_02,201701,1625.744449,1338.391715,287.352734
Agency_51,SKU_02,201702,1627.558424,1344.653678,282.904746
Agency_51,SKU_02,201704,1628.114856,1297.023415,331.091441
Agency_51,SKU_02,201703,1628.918921,1345.724212,283.194709
Agency_51,SKU_02,201705,1643.350222,1367.837345,275.512877
Agency_51,SKU_02,201706,1666.788625,1388.109446,278.679179
Agency_51,SKU_02,201711,1667.760699,1375.014204,292.746495
Agency_51,SKU_02,201709,1669.492714,1341.842126,327.650588
Agency_51,SKU_02,201708,1670.096312,1383.375456,286.720856
Agency_51,SKU_02,201707,1670.977484,1379.30614,291.671344
Agency_51,SKU_02,201710,1671.655124,1330.438302,341.216822
Agency_51,SKU_02,201712,1690.784845,1420.279488,270.505357
Agency_52,SKU_02,201301,1151.660504,1069.407354,82.25315
Agency_52,SKU_02,201302,1151.953373,1094.491327,57.462046
Agency_52,SKU_02,201303,1184.783071,1130.909751,53.87332
Agency_52,SKU_02,201304,1228.894214,1177.129291,51.764923
Agency_52,SKU_02,201305,1237.697785,1175.568032,62.129753
Agency_52,SKU_02,201307,1239.4375,1185.808867,53.628633
Agency_52,SKU_02,201308,1239.44529,1182.510964,56.934326
Agency_52,SKU_02,201309,1239.478654,1143.117461,96.361193
Agency_52,SKU_02,201306,1239.619866,1166.485609,73.134257
Agency_52,SKU_02,201310,1250.7384,1242.142632,8.595768
Agency_52,SKU_02,201402,1252.234197,1105.242161,146.992036
Agency_52,SKU_02,201311,1252.234479,1213.124293,39.110186
Agency_52,SKU_02,201312,1252.247758,1188.945077,63.302681
Agency_52,SKU_02,201401,1252.25,1115.090555,137.159445
Agency_52,SKU_02,201404,1252.25,1111.647836,140.602164
Agency_52,SKU_02,201403,1252.255214,1111.472679,140.782535
Agency_52,SKU_02,201405,1336.020411,1298.904144,37.116267
Agency_52,SKU_02,201406,1339.753982,1335.357267,4.396715
Agency_52,SKU_02,201408,1344.447259,1303.41332,41.033939
Agency_52,SKU_02,201407,1347.567296,1337.592665,9.974631
Agency_52,SKU_02,201409,1347.896208,1304.019832,43.876376
Agency_52,SKU_02,201410,1348.597544,1327.494587,21.102957
Agency_52,SKU_02,201501,1348.919004,1337.202549,11.716455
Agency_52,SKU_02,201412,1349.120172,1318.262901,30.857271
Agency_52,SKU_02,201502,1349.354671,1322.109723,27.244948
Agency_52,SKU_02,201503,1349.532807,1281.056714,68.476093
Agency_52,SKU_02,201411,1349.765932,1304.870831,44.895101
Agency_52,SKU_02,201504,1350.173605,1215.229507,134.944098
Agency_52,SKU_02,201505,1367.093469,1159.947925,207.145544
Agency_52,SKU_02,201506,1396.001691,1251.852821,144.14887
Agency_52,SKU_02,201509,1400.271301,1340.766942,59.504359
Agency_52,SKU_02,201508,1401.777895,1356.177217,45.600678
Agency_52,SKU_02,201507,1402.556579,1274.066082,128.490497
Agency_52,SKU_02,201510,1451.639796,1420.613466,31.02633
Agency_52,SKU_02,201511,1453.430967,1190.214223,263.216744
Agency_52,SKU_02,201601,1457.959739,1225.522484,232.437255
Agency_52,SKU_02,201512,1458.600505,1201.326702,257.273803
Agency_52,SKU_02,201602,1458.65741,1310.210231,148.447179
Agency_52,SKU_02,201603,1460.062424,1341.671913,118.390511
Agency_52,SKU_02,201604,1478.696708,1477.777577,0.919131
Agency_52,SKU_02,201605,1488.130286,1484.113118,4.017168
Agency_52,SKU_02,201606,1502.193929,1212.089189,290.10474
Agency_52,SKU_02,201607,1508.361632,1205.882476,302.479156
Agency_52,SKU_02,201608,1509.138327,1210.0605,299.077827
Agency_52,SKU_02,201610,1602.580775,1291.125298,311.455477
Agency_52,SKU_02,201609,1604.655894,1290.079436,314.576458
Agency_52,SKU_02,201611,1605.462548,1288.248287,317.214261
Agency_52,SKU_02,201612,1607.450357,1290.393687,317.05667
Agency_52,SKU_02,201701,1649.221094,1330.628393,318.592701
Agency_52,SKU_02,201702,1655.6852,1323.537377,332.147823
Agency_52,SKU_02,201703,1657.872384,1319.657094,338.21529
Agency_52,SKU_02,201704,1659.409603,1232.643628,426.765975
Agency_52,SKU_02,201708,1678.660772,1351.416835,327.243937
Agency_52,SKU_02,201705,1679.567874,1372.099154,307.46872
Agency_52,SKU_02,201711,1679.575608,1353.605488,325.97012
Agency_52,SKU_02,201707,1680.362377,1345.593694,334.768683
Agency_52,SKU_02,201710,1682.047105,1221.766736,460.280369
Agency_52,SKU_02,201706,1683.134926,1375.174215,307.960711
Agency_52,SKU_02,201709,1683.543812,1229.466547,454.077265
Agency_52,SKU_02,201712,1709.140347,1403.137086,306.003261
Agency_53,SKU_02,201301,1144.013585,1131.120826,12.892759
Agency_53,SKU_02,201302,1144.409076,1134.8199,9.589176
Agency_53,SKU_02,201303,1174.463566,1164.446088,10.017478
Agency_53,SKU_02,201304,1229.897306,1219.063347,10.833959
Agency_53,SKU_02,201305,1237.799295,1206.295648,31.503647
Agency_53,SKU_02,201308,1243.046329,1217.963664,25.082665
Agency_53,SKU_02,201307,1243.24541,1215.473858,27.771552
Agency_53,SKU_02,201306,1243.52403,1219.553262,23.970768
Agency_53,SKU_02,201309,1244.45805,1193.011182,51.446868
Agency_53,SKU_02,201312,1245.465208,1218.002422,27.462786
Agency_53,SKU_02,201401,1246.026591,1205.067127,40.959464
Agency_53,SKU_02,201402,1246.532875,1156.483932,90.048943
Agency_53,SKU_02,201403,1246.671343,1184.209708,62.461635
Agency_53,SKU_02,201311,1246.867302,1219.14302,27.724282
Agency_53,SKU_02,201310,1247.570416,1218.05399,29.516426
Agency_53,SKU_02,201404,1247.925821,1174.99645,72.929371
Agency_53,SKU_02,201504,1326.360591,1221.77232,104.588271
Agency_53,SKU_02,201503,1326.824932,1217.538135,109.286797
Agency_53,SKU_02,201408,1329.367726,1295.723536,33.64419
Agency_53,SKU_02,201502,1329.869168,1247.115251,82.753917
Agency_53,SKU_02,201410,1330.351349,1263.505193,66.846156
Agency_53,SKU_02,201409,1330.36522,1248.8002,81.56502
Agency_53,SKU_02,201407,1330.429112,1284.552071,45.877041
Agency_53,SKU_02,201411,1331.10612,1267.559347,63.546773
Agency_53,SKU_02,201405,1331.120806,1294.782451,36.338355
Agency_53,SKU_02,201505,1331.687837,1226.08822,105.599617
Agency_53,SKU_02,201412,1331.749557,1260.917259,70.832298
Agency_53,SKU_02,201406,1331.956177,1284.898309,47.057868
Agency_53,SKU_02,201501,1334.260848,1279.389894,54.870954
Agency_53,SKU_02,201509,1368.298424,1301.241652,67.056772
Agency_53,SKU_02,201507,1369.192381,1266.47848,102.713901
Agency_53,SKU_02,201506,1370.271204,1273.272062,96.999142
Agency_53,SKU_02,201508,1370.804825,1310.006337,60.798488
Agency_53,SKU_02,201511,1417.452627,1339.277528,78.175099
Agency_53,SKU_02,201510,1418.309425,1328.310124,89.999301
Agency_53,SKU_02,201512,1426.415263,1341.679412,84.735851
Agency_53,SKU_02,201603,1426.605596,1350.342913,76.262683
Agency_53,SKU_02,201601,1431.325755,1351.354353,79.971402
Agency_53,SKU_02,201602,1434.770203,1368.499455,66.270748
Agency_53,SKU_02,201606,1479.626988,1207.563068,272.06392
Agency_53,SKU_02,201604,1480.348955,1193.707549,286.641406
Agency_53,SKU_02,201605,1481.292344,1198.392173,282.900171
Agency_53,SKU_02,201611,1495.060284,1275.161226,219.899058
Agency_53,SKU_02,201607,1496.909967,1198.637989,298.271978
Agency_53,SKU_02,201608,1497.044657,1191.697885,305.346772
Agency_53,SKU_02,201610,1512.170838,1283.234123,228.936715
Agency_53,SKU_02,201609,1544.032427,1287.434407,256.59802
Agency_53,SKU_02,201612,1562.266735,1281.228507,281.038228
Agency_53,SKU_02,201711,1666.758397,1262.917417,403.84098
Agency_53,SKU_02,201701,1667.549239,1342.091104,325.458135
Agency_53,SKU_02,201709,1678.696048,1207.186718,471.50933
Agency_53,SKU_02,201710,1678.893395,1204.566842,474.326553
Agency_53,SKU_02,201708,1680.407954,1302.84471,377.563244
Agency_53,SKU_02,201707,1680.473795,1300.045564,380.428231
Agency_53,SKU_02,201702,1682.280203,1248.987046,433.293157
Agency_53,SKU_02,201706,1682.295466,1302.261619,380.033847
Agency_53,SKU_02,201703,1682.308026,1295.117904,387.190122
Agency_53,SKU_02,201704,1682.361519,1200.190494,482.171025
Agency_53,SKU_02,201705,1682.987319,1367.287526,315.699793
Agency_53,SKU_02,201712,1707.170657,1392.841446,314.329211
Agency_54,SKU_02,201302,1167.212046,1167.212046,0
Agency_54,SKU_02,201301,1169.45331,1169.45331,0
Agency_54,SKU_02,201303,1208.737121,1208.737121,0
Agency_54,SKU_02,201304,1253.253827,1253.253827,0
Agency_54,SKU_02,201309,1258.285481,1220.599465,37.686016
Agency_54,SKU_02,201308,1259.108553,1258.378783,0.72977
Agency_54,SKU_02,201401,1262.020833,1251.182971,10.837862
Agency_54,SKU_02,201310,1262.656572,1254.322648,8.333924
Agency_54,SKU_02,201404,1263.311353,1262.560894,0.750459
Agency_54,SKU_02,201311,1264.044643,1263.727096,0.317547
Agency_54,SKU_02,201307,1264.380246,1264.380246,0
Agency_54,SKU_02,201306,1264.805679,1264.805679,0
Agency_54,SKU_02,201312,1265.885891,1265.337634,0.548257
Agency_54,SKU_02,201403,1266.6875,1245.861559,20.825941
Agency_54,SKU_02,201305,1270.998967,1202.273933,68.725034
Agency_54,SKU_02,201402,1271.456529,1187.742618,83.713911
Agency_54,SKU_02,201408,1333.558798,1331.7598,1.798998
Agency_54,SKU_02,201503,1334.468197,1308.659846,25.808351
Agency_54,SKU_02,201504,1336.44079,1307.220806,29.219984
Agency_54,SKU_02,201407,1337.448363,1330.245536,7.202827
Agency_54,SKU_02,201410,1337.834427,1324.049374,13.785053
Agency_54,SKU_02,201409,1339.503402,1272.803784,66.699618
Agency_54,SKU_02,201411,1339.623959,1233.901562,105.722397
Agency_54,SKU_02,201502,1343.489765,1310.271559,33.218206
Agency_54,SKU_02,201505,1346.874548,1346.689311,0.185237
Agency_54,SKU_02,201406,1347.760032,1347.760032,0
Agency_54,SKU_02,201412,1347.939836,1334.265917,13.673919
Agency_54,SKU_02,201405,1348.173931,1347.277001,0.89693
Agency_54,SKU_02,201501,1348.834924,1322.90124,25.933684
Agency_54,SKU_02,201508,1378.75317,1372.85779,5.89538
Agency_54,SKU_02,201509,1378.943182,1364.196023,14.747159
Agency_54,SKU_02,201506,1383.174609,1381.984375,1.190234
Agency_54,SKU_02,201507,1385.466894,1376.281868,9.185026
Agency_54,SKU_02,201510,1427.878307,1382.174603,45.703704
Agency_54,SKU_02,201511,1430.496527,1404.632813,25.863714
Agency_54,SKU_02,201512,1442.688452,1406.749048,35.939404
Agency_54,SKU_02,201602,1449.002232,1435.748661,13.253571
Agency_54,SKU_02,201601,1449.669521,1421.839897,27.829624
Agency_54,SKU_02,201603,1453.890931,1425.160539,28.730392
Agency_54,SKU_02,201604,1488.820076,1488.820076,0
Agency_54,SKU_02,201605,1492.5,1475.01103,17.48897
Agency_54,SKU_02,201606,1495.695,1495.695,0
Agency_54,SKU_02,201608,1502.780261,1246.145717,256.634544
Agency_54,SKU_02,201607,1502.840472,1242.429633,260.410839
Agency_54,SKU_02,201609,1600.410799,1286.654655,313.756144
Agency_54,SKU_02,201611,1601.955338,1290.314606,311.640732
Agency_54,SKU_02,201610,1602.796658,1291.434367,311.362291
Agency_54,SKU_02,201612,1606.880423,1296.151031,310.729392
Agency_54,SKU_02,201701,1662.788015,1339.416881,323.371134
Agency_54,SKU_02,201702,1682.375,1346.246718,336.128282
Agency_54,SKU_02,201703,1682.375,1333.218132,349.156868
Agency_54,SKU_02,201704,1682.375,1229.309915,453.065085
Agency_54,SKU_02,201705,1683.732645,1376.41663,307.316015
Agency_54,SKU_02,201711,1684.01261,1284.174479,399.838131
Agency_54,SKU_02,201706,1684.102792,1378.956747,305.146045
Agency_54,SKU_02,201707,1684.315409,1380.185289,304.13012
Agency_54,SKU_02,201709,1684.634927,1272.938289,411.696638
